step,train/loss,train/grad_norm,train/learning_rate,train/num_tokens,train/completions/mean_length,train/completions/min_length,train/completions/max_length,train/completions/clipped_ratio,train/completions/mean_terminated_length,train/completions/min_terminated_length,train/completions/max_terminated_length,train/rewards/reward_fn/mean,train/rewards/reward_fn/std,train/reward,train/reward_std,train/frac_reward_zero_std,train/entropy,train/clip_ratio/low_mean,train/clip_ratio/low_min,train/clip_ratio/high_mean,train/clip_ratio/high_max,train/clip_ratio/region_mean,train/epoch
12240,0.10100000351667404,0.6145439743995667,4.117848106943711e-07,10375505.0,31.825000762939453,1.0,131.8000030517578,0.07500000298023224,13.39047622680664,1.0,53.0,4.079925537109375,0.3737114667892456,4.079925537109375,0.18509867787361145,0.5,1.023746132850647,0.0,0.0,0.0,0.0,0.0,2.447999954223633
12250,0.1339000016450882,0.10901086777448654,4.088913101440994e-07,10383985.0,64.8499984741211,1.0,171.60000610351562,0.22499999403953552,9.065000534057617,1.0,39.79999923706055,3.848092555999756,0.6040741205215454,3.848092555999756,0.1518358588218689,0.550000011920929,0.9262099266052246,0.0,0.0,0.0,0.0,0.0,2.450000047683716
12260,-0.057500001043081284,1.204294204711914,4.0600710349281144e-07,10393249.0,64.8499984741211,1.0,194.8000030517578,0.17499999701976776,24.07023811340332,1.0,94.19999694824219,3.7892189025878906,0.780240535736084,3.7892189025878906,0.186123788356781,0.5,0.8611292243003845,0.0,0.0,0.0,0.0,0.0,2.4519999027252197
12270,0.026900000870227814,0.19136671721935272,4.0313221916221664e-07,10401373.0,29.549999237060547,1.0,112.5999984741211,0.02500000037252903,23.910715103149414,1.0,93.19999694824219,3.7929978370666504,0.49940475821495056,3.7929978370666504,0.1371624767780304,0.550000011920929,0.9472559094429016,0.0,0.0,0.0,0.0,0.0,2.4539999961853027
12280,0.14419999718666077,0.0,4.002666287306056e-07,10410316.0,20.625,1.0,94.0,0.05000000074505806,7.875,1.0,43.0,3.9122262001037598,0.34759244322776794,3.9122262001037598,0.10387499630451202,0.699999988079071,0.9600808620452881,0.0,0.0,0.0,0.0,0.0,2.4560000896453857
12290,0.11890000104904175,0.746577262878418,3.9741038904139714e-07,10416370.0,28.049999237060547,1.0,128.60000610351562,0.05000000074505806,16.610713958740234,1.0,62.400001525878906,4.047636032104492,0.40605708956718445,4.047636032104492,0.12852223217487335,0.5,0.8320661187171936,0.0,0.0,0.0,0.0,0.0,2.4579999446868896
12300,0.0681999996304512,0.407593309879303,3.945635000945913e-07,10422547.0,29.924999237060547,1.0,150.0,0.07500000298023224,11.415475845336914,1.0,67.0,3.8042080402374268,0.7728999853134155,3.8042080402374268,0.1356554925441742,0.6499999761581421,0.8338590860366821,0.0,0.0,0.0,0.0,0.0,2.4600000381469727
12310,-0.04520000144839287,0.143177792429924,3.9172596189018805e-07,10431175.0,41.95000076293945,2.4000000953674316,124.80000305175781,0.125,12.617856979370117,2.4000000953674316,41.0,3.9960217475891113,0.7291045784950256,3.9960217475891113,0.31611368060112,0.44999998807907104,1.0035121440887451,0.0,0.0,0.0,0.0,0.0,2.4619998931884766
12320,0.07270000129938126,0.07888670265674591,3.8889780284989683e-07,10440509.0,35.29999923706055,1.0,157.39999389648438,0.125,3.6785714626312256,1.0,18.600000381469727,3.562244415283203,0.8714608550071716,3.562244415283203,0.11635629087686539,0.800000011920929,0.6612669229507446,0.0,0.0,0.0,0.0,0.0,2.4639999866485596
12330,0.009499999694526196,0.19282430410385132,3.8607902297371766e-07,10450785.0,88.30000305175781,1.0,240.0,0.22499999403953552,36.873809814453125,1.0,143.39999389648438,3.6485772132873535,0.8646238446235657,3.6485772132873535,0.3348434269428253,0.550000011920929,0.9978746175765991,0.0,0.0,0.0,0.0,0.0,2.4660000801086426
12340,0.23729999363422394,0.0,3.832696222616505e-07,10456403.0,30.200000762939453,1.0,130.0,0.05000000074505806,18.71428680419922,1.0,79.5999984741211,3.9164364337921143,0.45503848791122437,3.9164364337921143,0.06323780864477158,0.550000011920929,0.8692185282707214,0.0,0.0,0.0,0.0,0.0,2.4679999351501465
12350,0.031599998474121094,0.19975990056991577,3.8046965755711426e-07,10466023.0,45.95000076293945,1.0,197.60000610351562,0.10000000149011612,21.922618865966797,1.0,110.80000305175781,3.676352024078369,0.8366104364395142,3.676352024078369,0.2324906438589096,0.5,0.9002933502197266,0.0,0.0,0.0,0.0,0.0,2.4700000286102295
12360,0.13189999759197235,0.18645820021629333,3.7767910043839947e-07,10475206.0,33.375,1.0,140.8000030517578,0.10000000149011612,7.875,1.0,38.79999923706055,4.212864398956299,0.4018740653991699,4.212864398956299,0.09581726789474487,0.800000011920929,0.841073215007782,0.0,0.0,0.0,0.0,0.0,2.4719998836517334
12370,0.02979999966919422,0.1630268543958664,3.74898007748925e-07,10481604.0,48.150001525878906,1.0,103.80000305175781,0.17499999701976776,5.289999961853027,1.0,19.399999618530273,3.820324659347534,0.5921817421913147,3.820324659347534,0.29830724000930786,0.699999988079071,0.5384425520896912,0.0,0.0,0.0,0.0,0.0,2.4739999771118164
12380,-0.04910000041127205,0.05590226128697395,3.72126322645272e-07,10490408.0,77.44999694824219,1.0,186.8000030517578,0.25,17.825000762939453,1.0,69.0,3.620908260345459,0.780315637588501,3.620908260345459,0.3445281684398651,0.5,1.012678861618042,0.0,0.0,0.0,0.0,0.0,2.4760000705718994
12390,0.12680000066757202,0.0,3.6936413039256877e-07,10499714.0,32.5,1.0,83.19999694824219,0.10000000149011612,7.0,1.0,32.20000076293945,3.6754534244537354,0.717646598815918,3.6754534244537354,0.2288905382156372,0.800000011920929,0.9714410901069641,0.0,0.0,0.0,0.0,0.0,2.4779999256134033
12400,0.16009999811649323,0.8561144471168518,3.6661140256910585e-07,10512129.0,63.025001525878906,1.0,210.0,0.20000000298023224,15.531667709350586,1.0,72.19999694824219,3.8510899543762207,0.5362839698791504,3.8510899543762207,0.11524709314107895,0.5,1.3144958019256592,0.0,0.0,0.0,0.0,0.0,2.4800000190734863
12410,-0.04859999939799309,0.0,3.6386813917488325e-07,10519374.0,35.025001525878906,1.0,158.8000030517578,0.125,3.210714340209961,1.0,9.199999809265137,3.8341221809387207,0.7993351221084595,3.8341221809387207,0.09240511804819107,0.75,0.7126401662826538,0.0,0.0,0.0,0.0,0.0,2.4820001125335693
12420,0.47870001196861267,0.23175443708896637,3.6113439705331984e-07,10525213.0,26.575000762939453,1.0,178.1999969482422,0.07500000298023224,7.785714626312256,1.0,40.0,3.886688232421875,0.5427746772766113,3.886688232421875,0.30679047107696533,0.44999998807907104,0.8091389536857605,0.0,0.0,0.0,0.0,0.0,2.4839999675750732
12430,-0.01889999955892563,0.10817411541938782,3.584101477827062e-07,10533240.0,51.375,1.0,164.1999969482422,0.125,21.478334426879883,1.0,97.4000015258789,3.7760696411132812,0.8728269934654236,3.7760696411132812,0.36327889561653137,0.550000011920929,0.8715391159057617,0.0,0.0,0.0,0.0,0.0,2.4860000610351562
12440,0.23489999771118164,0.23520512878894806,3.556954197847517e-07,10540284.0,45.400001525878906,1.0,195.60000610351562,0.125,14.965476989746094,1.0,71.80000305175781,3.665925979614258,1.2137337923049927,3.665925979614258,0.516523003578186,0.6000000238418579,1.269691824913025,0.0,0.0,0.0,0.0,0.0,2.48799991607666
12450,-0.0908999964594841,0.5119392275810242,3.5299021305945644e-07,10548940.0,45.650001525878906,1.0,121.4000015258789,0.15000000596046448,8.633333206176758,1.0,25.399999618530273,3.48634934425354,1.0086653232574463,3.48634934425354,0.3377227783203125,0.5,1.1398937702178955,0.0,0.0,0.0,0.0,0.0,2.490000009536743
12460,0.10239999741315842,0.5136429071426392,3.502945844502392e-07,10558743.0,38.525001525878906,1.0,151.39999389648438,0.10000000149011612,13.341667175292969,1.0,53.20000076293945,3.975846290588379,0.3576306402683258,3.975846290588379,0.08836295455694199,0.6000000238418579,0.7715150713920593,0.0,0.0,0.0,0.0,0.0,2.492000102996826
12470,0.11410000175237656,0.15622912347316742,3.4760847711368115e-07,10567510.0,58.67499923706055,1.0,205.39999389648438,0.17499999701976776,18.147619247436523,1.0,66.80000305175781,3.619061231613159,1.1352405548095703,3.619061231613159,0.3688700795173645,0.6000000238418579,0.9294582605361938,0.0,0.0,0.0,0.0,0.0,2.49399995803833
12480,-0.18809999525547028,0.4747561514377594,3.4493194789320114e-07,10575997.0,40.57500076293945,1.0,139.8000030517578,0.125,9.386666297912598,1.0,47.79999923706055,3.852828025817871,0.5911379456520081,3.852828025817871,0.18407182395458221,0.6499999761581421,1.091130256652832,0.0,0.0,0.0,0.0,0.0,2.496000051498413
12490,-0.04580000042915344,0.2039567083120346,3.422650252105086e-07,10582142.0,37.025001525878906,1.0,160.8000030517578,0.125,5.773809909820557,1.0,34.20000076293945,3.734264373779297,0.9219104051589966,3.734264373779297,0.196143239736557,0.75,0.631224513053894,0.0,0.0,0.0,0.0,0.0,2.497999906539917
12500,0.02879999950528145,0.22122393548488617,3.396076522221847e-07,10596307.0,69.5250015258789,1.0,256.0,0.25,7.366666793823242,1.0,33.20000076293945,3.5994575023651123,0.9591853022575378,3.5994575023651123,0.316337525844574,0.6499999761581421,1.0642991065979004,0.0,0.0,0.0,0.0,0.0,2.5
12510,0.09229999780654907,0.2062763124704361,3.369599141933577e-07,10605139.0,49.54999923706055,1.0,156.1999969482422,0.17499999701976776,7.1583333015441895,1.0,25.200000762939453,3.7743375301361084,0.66107177734375,3.7743375301361084,0.2800459861755371,0.6000000238418579,0.5618829131126404,0.0,0.0,0.0,0.0,0.0,2.502000093460083
12520,0.09489999711513519,0.540863037109375,3.3432178270231816e-07,10610969.0,34.29999923706055,1.0,118.4000015258789,0.10000000149011612,10.641667366027832,1.0,39.20000076293945,3.8530497550964355,0.7413970828056335,3.8530497550964355,0.04841584712266922,0.75,0.5522105693817139,0.0,0.0,0.0,0.0,0.0,2.503999948501587
12530,-0.032499998807907104,0.11492487788200378,3.3169328617077554e-07,10619916.0,27.274999618530273,1.0,107.0,0.10000000149011612,1.774999976158142,1.0,5.0,4.067258358001709,0.4617122709751129,4.067258358001709,0.062282077968120575,0.8999999761581421,0.7327070832252502,0.0,0.0,0.0,0.0,0.0,2.50600004196167
12540,-0.16449999809265137,0.8231247663497925,3.290744245987298e-07,10627330.0,26.149999618530273,1.0,124.80000305175781,0.07500000298023224,7.364285945892334,1.0,31.799999237060547,3.829742670059204,0.7771612405776978,3.829742670059204,0.278545618057251,0.5,0.9688978791236877,0.0,0.0,0.0,0.0,0.0,2.507999897003174
12550,0.290800005197525,0.7504599094390869,3.26465197986181e-07,10635376.0,45.5,1.0,169.39999389648438,0.125,16.58333396911621,1.0,77.4000015258789,3.726719617843628,0.8790497779846191,3.726719617843628,0.4297969937324524,0.5,1.0280864238739014,0.0,0.0,0.0,0.0,0.0,2.509999990463257
12560,0.12770000100135803,0.0,3.2386566317654797e-07,10642114.0,41.29999923706055,1.0,115.80000305175781,0.15000000596046448,3.1500000953674316,1.0,14.600000381469727,3.6884255409240723,0.5908359289169312,3.6884255409240723,0.24279728531837463,0.699999988079071,0.5380235910415649,0.0,0.0,0.0,0.0,0.0,2.51200008392334
12570,0.06270000338554382,0.1978204995393753,3.2127579174812126e-07,10653281.0,73.32499694824219,1.0,256.0,0.20000000298023224,27.352380752563477,1.0,90.80000305175781,3.6255710124969482,0.8357304334640503,3.6255710124969482,0.27389854192733765,0.5,1.120045781135559,0.0,0.0,0.0,0.0,0.0,2.5139999389648438
12580,0.15070000290870667,0.35873445868492126,3.186955837009009e-07,10660663.0,31.100000381469727,1.0,148.1999969482422,0.07500000298023224,12.04285717010498,1.0,49.400001525878906,3.9883315563201904,0.6385419368743896,3.9883315563201904,0.21452511847019196,0.6000000238418579,1.0478606224060059,0.0,0.0,0.0,0.0,0.0,2.5160000324249268
12590,-0.07819999754428864,0.4284781813621521,3.1612509587830573e-07,10670698.0,44.67499923706055,1.0,135.8000030517578,0.15000000596046448,7.550000190734863,1.0,40.0,3.5339767932891846,0.8744417428970337,3.5339767932891846,0.22882436215877533,0.6499999761581421,0.8971015214920044,0.0,0.0,0.0,0.0,0.0,2.5179998874664307
12600,-0.17479999363422394,0.487900048494339,3.1356432828033576e-07,10676986.0,35.75,1.0,132.8000030517578,0.05000000074505806,24.25,1.0,97.0,3.825456380844116,0.6322664618492126,3.825456380844116,0.09504193812608719,0.5,0.800351083278656,0.0,0.0,0.0,0.0,0.0,2.5199999809265137
12610,-0.09740000218153,0.0,3.1101325248528155e-07,10683068.0,38.95000076293945,1.0,157.0,0.10000000149011612,16.10357093811035,1.0,77.19999694824219,4.065639972686768,0.7105815410614014,4.065639972686768,0.19638347625732422,0.6499999761581421,0.8058342933654785,0.0,0.0,0.0,0.0,0.0,2.5220000743865967
12620,-0.01720000058412552,0.0,3.08471925336562e-07,10689594.0,38.5,1.0,154.1999969482422,0.07500000298023224,21.99285888671875,1.0,75.0,3.8664627075195312,0.7349591255187988,3.8664627075195312,0.36529043316841125,0.550000011920929,0.5161204934120178,0.0,0.0,0.0,0.0,0.0,2.5239999294281006
12630,-0.012900000438094139,0.6955955028533936,3.059403184124676e-07,10695272.0,33.150001525878906,1.0,127.0,0.10000000149011612,7.816666603088379,1.0,29.0,3.845125436782837,0.7435948848724365,3.845125436782837,0.10570855438709259,0.6499999761581421,0.8253291249275208,0.0,0.0,0.0,0.0,0.0,2.5260000228881836
12640,0.18029999732971191,0.7882537245750427,3.034184885564173e-07,10702429.0,23.924999237060547,1.0,71.0,0.07500000298023224,5.21999979019165,1.0,25.600000381469727,4.001211643218994,0.5985503196716309,4.001211643218994,0.1570783108472824,0.6499999761581421,0.7582818865776062,0.0,0.0,0.0,0.0,0.0,2.5280001163482666
12650,0.15399999916553497,0.15408070385456085,3.0090643576841103e-07,10710491.0,45.650001525878906,1.0,119.19999694824219,0.15000000596046448,8.633333206176758,1.0,32.0,3.8385772705078125,0.7017849087715149,3.8385772705078125,0.19114647805690765,0.6000000238418579,0.7938458919525146,9.433962259208784e-05,9.433962259208784e-05,0.0,0.0,9.433962259208784e-05,2.5299999713897705
12660,0.23569999635219574,0.4501591920852661,2.984041316267394e-07,10717619.0,52.900001525878906,1.0,164.60000610351562,0.125,22.30714225769043,1.0,80.5999984741211,3.834164619445801,0.8419042229652405,3.834164619445801,0.5533246994018555,0.4000000059604645,0.9044910669326782,0.0,0.0,0.0,0.0,0.0,2.5320000648498535
12670,0.08410000056028366,0.1417982429265976,2.9591163297482126e-07,10725889.0,30.5,1.0,126.5999984741211,0.05000000074505806,19.22857093811035,1.0,100.19999694824219,3.797532320022583,0.8543993830680847,3.797532320022583,0.2842128574848175,0.6000000238418579,1.0720508098602295,0.0,0.0,0.0,0.0,0.0,2.5339999198913574
12680,0.15809999406337738,0.12339793890714645,2.934289113909472e-07,10735453.0,63.0,1.0,196.0,0.17499999701976776,25.26785659790039,1.0,115.4000015258789,3.738917589187622,0.9476233720779419,3.738917589187622,0.2954121232032776,0.5,0.8854716420173645,0.0,0.0,0.0,0.0,0.0,2.5360000133514404
12690,0.29499998688697815,0.22962656617164612,2.90956023718536e-07,10747356.0,68.0250015258789,1.399999976158142,256.0,0.20000000298023224,19.990476608276367,1.399999976158142,77.19999694824219,3.631843328475952,0.9908562898635864,3.631843328475952,0.47017809748649597,0.30000001192092896,1.0111042261123657,0.0,0.0,0.0,0.0,0.0,2.5380001068115234
12700,0.06939999759197235,0.1273202747106552,2.8849294153587834e-07,10756510.0,38.900001525878906,1.0,130.39999389648438,0.10000000149011612,17.679285049438477,1.0,76.19999694824219,3.6926767826080322,0.6316809058189392,3.6926767826080322,0.1985436975955963,0.6000000238418579,0.8673663139343262,0.0,0.0,0.0,0.0,0.0,2.5399999618530273
12710,0.13429999351501465,0.0,2.860396932646836e-07,10761858.0,6.849999904632568,1.0,34.0,0.0,6.849999904632568,1.0,34.0,3.884681224822998,0.7573387622833252,3.884681224822998,0.01334913820028305,0.8500000238418579,0.4967809319496155,0.0,0.0,0.0,0.0,0.0,2.5420000553131104
12720,0.14339999854564667,0.16334572434425354,2.8359627890495176e-07,10772146.0,74.75,1.0,209.39999389648438,0.25,18.47857093811035,1.0,69.4000015258789,3.663931369781494,0.9592282176017761,3.663931369781494,0.2904855012893677,0.550000011920929,1.0048788785934448,0.0,0.0,0.0,0.0,0.0,2.5439999103546143
12730,0.12950000166893005,0.1179988756775856,2.811627268783923e-07,10782031.0,64.0250015258789,1.0,169.0,0.17499999701976776,26.77619171142578,1.0,88.80000305175781,3.8002769947052,0.7349713444709778,3.8002769947052,0.32953211665153503,0.3499999940395355,1.0084381103515625,0.0,0.0,0.0,0.0,0.0,2.5460000038146973
12740,0.10570000112056732,0.14662855863571167,2.7873903718500515e-07,10793742.0,60.775001525878906,1.0,225.8000030517578,0.15000000596046448,25.39642906188965,1.0,118.0,3.761256694793701,0.9285651445388794,3.761256694793701,0.29750141501426697,0.5,0.9172127842903137,0.0,0.0,0.0,0.0,0.0,2.5480000972747803
12750,0.010900000110268593,0.0,2.763252382464998e-07,10802638.0,27.700000762939453,1.0,99.19999694824219,0.05000000074505806,15.941666603088379,1.0,62.0,4.042120456695557,0.28825750946998596,4.042120456695557,0.031548187136650085,0.75,0.6821340918540955,0.0,0.0,0.0,0.0,0.0,2.549999952316284
12760,0.28029999136924744,0.1427735537290573,2.739213016411668e-07,10811740.0,56.599998474121094,1.7999999523162842,206.8000030517578,0.15000000596046448,22.070476531982422,1.7999999523162842,106.5999984741211,3.451866388320923,0.7118515372276306,3.451866388320923,0.18893250823020935,0.5,1.107138991355896,0.0,0.0,0.0,0.0,0.0,2.552000045776367
12770,0.16169999539852142,0.0,2.7152725579071557e-07,10818095.0,40.82500076293945,1.0,145.39999389648438,0.125,9.324999809265137,1.0,48.400001525878906,3.5920324325561523,0.7685874700546265,3.5920324325561523,0.09795492887496948,0.75,1.020989179611206,0.0,0.0,0.0,0.0,0.0,2.553999900817871
12780,0.05460000038146973,0.7664409875869751,2.6914312911685556e-07,10825307.0,38.75,1.0,163.60000610351562,0.125,8.119048118591309,1.0,42.0,4.214826583862305,0.5848414301872253,4.214826583862305,0.22975309193134308,0.6000000238418579,1.0205320119857788,0.0,0.0,0.0,0.0,0.0,2.555999994277954
12790,0.12280000001192093,0.16313861310482025,2.6676892161958676e-07,10834166.0,71.375,2.799999952316284,172.1999969482422,0.20000000298023224,32.00833511352539,2.799999952316284,74.0,3.765639305114746,0.5998035669326782,3.765639305114746,0.2772625982761383,0.4000000059604645,0.8058649897575378,0.0,0.0,0.0,0.0,0.0,2.558000087738037
12800,0.0658000037074089,0.22844134271144867,2.644046617206186e-07,10844008.0,43.04999923706055,1.0,155.39999389648438,0.125,13.202143669128418,1.0,56.400001525878906,3.7303502559661865,0.8746406435966492,3.7303502559661865,0.2379389852285385,0.6000000238418579,0.5589748024940491,0.0,0.0,0.0,0.0,0.0,2.559999942779541
12810,0.1446000039577484,0.0,2.6205032099824166e-07,10849025.0,10.725000381469727,1.0,69.80000305175781,0.0,10.725000381469727,1.0,69.80000305175781,4.1167449951171875,0.35994765162467957,4.1167449951171875,0.04090037941932678,0.75,0.7279248237609863,0.0,0.0,0.0,0.0,0.0,2.562000036239624
12820,0.00039999998989515007,0.12492529302835464,2.5970592787416535e-07,10858822.0,68.7249984741211,1.0,195.60000610351562,0.17499999701976776,29.645000457763672,1.0,111.0,4.043733596801758,0.7966552376747131,4.043733596801758,0.31683433055877686,0.6000000238418579,0.9880932569503784,0.0,0.0,0.0,0.0,0.0,2.563999891281128
